#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
60778	2040919	SCHULTERNDORF	Schulterndorf	46.615089	14.448872		9131		165			Ort	7	60760	
60779	2040920	TAINACHERFELD	Tainacherfeld	46.642369	14.513889		9121		98			Ort	7	60760	
60780	2040921	THON	Thon	46.630092	14.479122		9131		36			Ort	7	60760	
60781	2040922	TRUTTENDORF	Truttendorf	46.612953	14.443881		9131		93			Ort	7	60760	
60782	2040923	UNTERFISCHERN	Unterfischern	46.613161	14.424719		9131		19			Ort	7	60760	
60783	2040924	UNTERWUCHEL	Unterwuchel	46.625908	14.451053		9131		27			Ort	7	60760	
60784	2040925	WERDA	Werda	46.63185	14.464244		9131					Ort	7	60760	
60785	2040926	WOELFNITZ	Wölfnitz	46.611161	14.500106		9131		26			Ort	7	60760	
60786	2040927	ZAPFENDORF	Zapfendorf	46.611178	14.479558		9131		20			Ort	7	60760	
60787	2040928	SAAGER	Saager	46.568653	14.4843		9131		16			Ort	7	60760	
60788	2040929	SABUATACH	Sabuatach	46.589844	14.466492		9131		18			Ort	7	60760	
60789	2040930	PAKEIN	Pakein	46.626467	14.512969		9131					Ort	7	60760	
60790	2040931	SKARBIN	Skarbin	46.583967	14.482119		9131		21			Ort	7	60760	
60791	20412	KEUTSCHACH	Keutschach am See	46.593056	14.187778		9074		2332	28.3592		Gemeinde	6	60690	
60792	2041201	DOBEIN	Dobein	46.5730	14.1541667		9074		36			Ort	7	60791	
60793	2041202	DOBEINITZ	Dobeinitz	46.5833	14.1833333		9074		106			Ort	7	60791
60794	2041203	HOEFLEIN	Höflein	46.5833333	14.2166667		9074		137			Ort	7	60791
60795	2041204	HOEHE	Höhe	46.603875	14.138342		9074		148			Ort	7	60791	
29568	2041205	KEUTSCHACH	Keutschach	46.593056	14.187778		9074		381			Ort	7	60791	
60796	2041206	LEISBACH	Leisbach	46.5942	14.2311111		9074		107			Ort	7	60791
60797	2041207	LINDEN	Linden	46.6	14.1500000		9074		124			Ort	7	60791
60798	2041208	PERTITSCHACH	Pertitschach	46.5909	14.2230556		9074		189			Ort	7	60791	
60799	2041209	PLASCHISCHEN	Plaschischen	46.5910	14.1590		9074		120			Ort	7	60791	
60800	2041210	PLESCHERKEN	Plescherken	46.5833	14.1442		9074		227			Ort	7	60791	
60801	2041211	RAUTH	Rauth	46.596439	14.192953		9074		272			Ort	7	60791	
60802	2041212	REAUZ	Reauz	46.5839	14.2343		9074		311			Ort	7	60791	
60803	2041213	SANKT MARGARETHEN	Sankt Margarethen	46.5975	14.155		9074		79			Ort	7	60791	
60804	2041214	SANKT NIKOLAI	Sankt Nikolai	46.5908333	14.21221		9074		66			Ort	7	60791	
60805	2041215	SCHELESNITZ	Schelesnitz	46.59103	14.17614		9074		45			Ort	7	60791	
60806	20414	KOETTMANNSDORF	Köttmannsdorf	46.562592	14.233553		9071,9073,9161		2841	28.1572		Gemeinde	6	60690	
60807	2041401	AICH	Aich	46.568561	14.272339		9073		27			Ort	7	60806	
60808	2041402	GAISACH	Gaisach	46.559433	14.272872		9161		48			Ort	7	60806	
60809	2041403	GOERIACH	Göriach	46.556381	14.261203		9161		75			Ort	7	60806	
60810	2041404	HOLLENBURG	Hollenburg	46.548186	14.261142		9161					Ort	7	60806	
29622	2041405	KOETTMANNSDORF	Köttmannsdorf	46.562592	14.233553		9071		717			Ort	7	60806	
60811	2041406	LAMBICHL	Lambichl	46.577925	14.281083		9073,9161		343			Ort	7	60806	
60812	2041407	MOSTITZ	Mostitz	46.568339	14.201		9071		47			Ort	7	60806	
60813	2041408	NEUSASS	Neusaß	46.555825	14.193889		9071		58			Ort	7	60806	
60814	2041409	PLOESCHENBERG	Plöschenberg	46.569792	14.22955		9071		33			Ort	7	60806	
60815	2041410	PRELIEBL	Preliebl	46.551878	14.242686		9071		77			Ort	7	60806	
60816	2041411	ROTSCHITZEN	Rotschitzen	46.572961	14.269936		9073		146			Ort	7	60806	
60817	2041412	SANKT GANDOLF	Sankt Gandolf	46.559081	14.239456		9071		127			Ort	7	60806	
60818	2041413	SANKT MARGARETHEN	Sankt Margarethen	46.555556	14.203333		9071		79			Ort	7	60806	
60819	2041414	SCHWANEIN	Schwanein	46.574967	14.260031		9073		43			Ort	7	60806	
60820	2041415	TRABESING	Trabesing	46.570292	14.254056		9071		165			Ort	7	60806	
60821	2041416	TRETRAM	Tretram	46.563464	14.260644		9071,9073		59			Ort	7	60806	
60822	2041417	TSCHACHORITSCH	Tschachoritsch	46.553981	14.218936		9071		275			Ort	7	60806	
60823	2041418	TSCHRESTAL	Tschrestal	46.5637	14.196975		9071		58			Ort	7	60806	
60824	2041419	UNTERSCHLOSSBERG	Unterschloßberg	46.545325	14.253256		9161		27			Ort	7	60806	
60825	2041420	WEGSCHEIDE	Wegscheide	46.552222	14.262722		9161		110			Ort	7	60806	
60826	2041421	WURDACH	Wurdach	46.573531	14.204528		9071		120			Ort	7	60806	
60827	2041422	AM TELLER	Am Teller	46.553364	14.227639		9071		52			Ort	7	60806	
60828	2041423	THAL	Thal	46.5810	14.2790		9073		46			Ort	7	60806	
60829	20415	KRUMPENDORF	Krumpendorf am Wörther See	46.625556	14.211389		9061,9201,9210		3068	11.8882		Gemeinde	6	60690	
60830	2041501	GOERTSCHACH	Görtschach	46.6375	14.2311111		9201		173			Ort	7	60829
29637	2041502	KRUMPENDORF	Krumpendorf	46.625556	14.211389		9201		2667			Ort	7	60829	
60831	2041503	NUSSBERG	Nußberg	46.6527	14.232028		9061,9201		22			Ort	7	60829	
60832	2041504	PRITSCHITZ	Pritschitz	46.6267	14.1852778		9210		44			Ort	7	60829
60833	2041505	TULTSCHNIG	Tultschnig	46.6540	14.2420		9061		37			Ort	7	60829	
60834	20416	LUDMANNSDORF	Ludmannsdorf	46.541206	14.136183		9072,9181		1851	26.1698		Gemeinde	6	60690	
60835	2041601	BACH	Bach	46.546922	14.152197		9072		67			Ort	7	60834	
60836	2041602	EDLING	Edling	46.541203	14.148436		9072		97			Ort	7	60834	
60837	2041603	FELLERSDORF	Fellersdorf	46.544694	14.159511		9072		59			Ort	7	60834	
60838	2041604	FRANZENDORF	Franzendorf	46.543158	14.123786		9072		191			Ort	7	60834	
60839	2041605	GROSSKLEINBERG	Großkleinberg	46.551619	14.154647		9072		56			Ort	7	60834	
29711	2041606	LUDMANNSDORF	Ludmannsdorf	46.541206	14.136183		9072		196			Ort	7	60834	
60840	2041607	LUKOWITZ	Lukowitz	46.553644	14.099044		9072		104			Ort	7	60834	
60841	2041608	MOSCHENITZEN	Moschenitzen	46.5392	14.153944		9072		43			Ort	7	60834	
60842	2041609	MUSCHKAU	Muschkau	46.549236	14.187575		9072		99			Ort	7	60834	
60843	2041610	NIEDERDOERFL	Niederdörfl	46.541669	14.172711		9072,9181		97			Ort	7	60834	
60844	2041611	OBERDOERFL	Oberdörfl	46.555231	14.107347		9072		132			Ort	7	60834	
60845	2041612	PUGRAD	Pugrad	46.545267	14.144047		9072		165			Ort	7	60834	
60846	2041613	RUPERTIBERG	Rupertiberg	46.559044	14.097775		9072		54			Ort	7	60834	
60847	2041614	SELKACH	Selkach	46.543892	14.094614		9072		108			Ort	7	60834	
60848	2041615	STREIN	Strein	46.546606	14.105467		9072		36			Ort	7	60834	
60849	2041616	WELLERSDORF	Wellersdorf	46.543722	14.184903		9072		131			Ort	7	60834	
60850	2041617	ZEDRAS	Zedras	46.556139	14.166619		9072		35			Ort	7	60834	
60851	20417	MARIA RAIN	Maria Rain	46.5538889	14.2955556		9161		2155	25.4958		Gemeinde	6	60690
60852	2041701	ANGERN	Angern	46.5667	14.3179		9161		33			Ort	7	60851	
60853	2041702	ANGERSBICHL	Angersbichl	46.568361	14.295306		9161		142			Ort	7	60851	
60854	2041703	EHRENSDORF	Ehrensdorf	46.55905	14.279219		9161		80			Ort	7	60851	
60855	2041704	GOELTSCHACH	Göltschach	46.557753	14.336406		9161		177			Ort	7	60851	
60856	2041705	HAIMACH	Haimach	46.553053	14.323411		9161		40			Ort	7	60851	
29736	2041706	MARIA RAIN	Maria Rain	46.5538889	14.2955556		9161		862			Ort	7	60851
60857	2041707	NADRAM	Nadram	46.573411	14.302439		9161		24			Ort	7	60851	
60858	2041708	OBERGUNTSCHACH	Oberguntschach	46.550058	14.341975		9161		25			Ort	7	60851	
60859	2041709	OBERTOELLERN	Obertöllern	46.578494	14.327433		9161		16			Ort	7	60851	
60860	2041710	SABERDA	Saberda	46.564194	14.350664		9161		34			Ort	7	60851	
60861	2041711	SANKT ULRICH	Sankt Ulrich	46.558414	14.314014		9161		552			Ort	7	60851	
60862	2041712	STEMERITSCH	Stemeritsch	46.575653	14.345044		9161		26			Ort	7	60851	
60863	2041713	STRANTSCHITSCHACH	Strantschitschach	46.571422	14.354175		9161		29			Ort	7	60851	
60864	2041714	TOPPELSDORF	Toppelsdorf	46.563678	14.309636		9161		92			Ort	7	60851	
60865	2041715	UNTERGUNTSCHACH	Unterguntschach	46.548067	14.353467		9161		12			Ort	7	60851	
60866	2041716	UNTERTOELLERN	Untertöllern	46.567997	14.289272		9161		109			Ort	7	60851	
60867	2041717	TSCHEDRAM	Tschedram	46.562878	14.276375		9161		205			Ort	7	60851	
60868	20418	MARIA SAAL	Maria Saal	46.6812	14.346094		9020,9061,9063,9064		3865	34.8067		Gemeinde	6	60690	
60869	2041801	ARNDORF	Arndorf	46.690078	14.360222		9063		106			Ort	7	60868	
60870	2041802	BERGL	Bergl	46.668683	14.365672		9063		24			Ort	7	60868	
60871	2041803	DELLACH	Dellach	46.687375	14.307181		9063		680			Ort	7	60868	
60872	2041804	GROEBLACH	Gröblach	46.686806	14.383911		9063					Ort	7	60868	
60873	2041805	HART	Hart	46.6887	14.3767		9063		11			Ort	7	60868	
60874	2041806	HOEFERN	Höfern	46.7192	14.3566		9063		15			Ort	7	60868	
60875	2041807	JUDENDORF	Judendorf	46.669256	14.353		9063		49			Ort	7	60868	
60876	2041808	KADING	Kading	46.698414	14.3423		9063		231			Ort	7	60868	
60877	2041809	KARNBURG	Karnburg	46.68535	14.316033		9063		540			Ort	7	60868	
60878	2041810	KUCHLING	Kuchling	46.6914	14.3346		9063		74			Ort	7	60868	
60879	2041811	LIND	Lind	46.6868	14.2920		9063		61			Ort	7	60868	
29738	2041812	MARIA SAAL	Maria Saal	46.6812	14.346094		9063		1026			Ort	7	60868	
60880	2041813	MEILSBERG	Meilsberg	46.6648	14.3597		9063		66			Ort	7	60868	
60881	2041814	MEISELBERG	Meiselberg	46.7036	14.3805		9063					Ort	7	60868	
60882	2041815	MOEDERNDORF	Möderndorf	46.7	14.3353		9063		223			Ort	7	60868	
60883	2041816	POERTSCHACH	Pörtschach am Berg	46.6997	14.3184		9063		52			Ort	7	60868	
60884	2041817	POPPICHL	Poppichl	46.6690	14.2999		9061,9063		67			Ort	7	60868	
60885	2041818	POSSAU	Possau	46.6983	14.3858		9063		49			Ort	7	60868	
60886	2041819	RATZENDORF	Ratzendorf	46.6786	14.3360		9063		218			Ort	7	60868	
60887	2041820	ROSENDORF	Rosendorf	46.6943	14.3736		9063		29			Ort	7	60868	
60888	2041821	ROTHEIS	Rotheis	46.7122	14.3884		9063		23			Ort	7	60868	
60889	2041822	SAGRAD	Sagrad	46.69	14.3262		9063		76			Ort	7	60868	
60890	2041823	SANKT MICHAEL	Sankt Michael am Zollfeld	46.717778	14.378889		9063		214			Ort	7	60868	
60891	2041824	STEGENDORF	Stegendorf	46.6902	14.2893		9063		62			Ort	7	60868	
60892	2041825	STUTTERN	Stuttern	46.6825	14.3947		9063		15			Ort	7	60868	
60893	2041826	TECHMANNSDORF	Techmannsdorf	46.7044	14.37455		9063		13			Ort	7	60868	
60894	2041827	THURN	Thurn	46.6728	14.3794		9063		14			Ort	7	60868	
60895	2041828	TOELTSCHACH	Töltschach	46.6943	14.3660		9063					Ort	7	60868	
60896	2041829	WALDDORF	Walddorf	46.6642	14.3169444		9020		200			Ort	7	60868
60897	2041830	WILLERSDORF	Willersdorf	46.7138	14.3758		9063		41			Ort	7	60868	
60898	2041831	WINKLERN	Winklern	46.67645	14.368878		9063		51			Ort	7	60868	
60899	2041832	WRIESSNITZ	Wrießnitz	46.6774	14.3000000		9063		109			Ort	7	60868	
60900	2041833	WUTSCHEIN	Wutschein	46.6853	14.3414		9063		125			Ort	7	60868	
60901	2041834	ZELL	Zell	46.6779	14.3563		9063		317			Ort	7	60868	
60902	2041835	ZOLLFELD	Zollfeld	46.7028	14.3611		9063		42			Ort	7	60868	
60903	2041836	PRIKALITZ	Prikalitz	46.6935	14.2991		9063					Ort	7	60868	
60904	2041837	TREFFELSDORF	Treffelsdorf	46.7049	14.3977		9064		98			Ort	7	60868	
60905	20419	MARIA WOERTH	Maria Wörth	46.6163889	14.161389		9073,9081,9082		1322	17.3929		Gemeinde	6	60690	
60906	2041901	MAIERNIGG	Maiernigg	46.612317	14.24055		9073		18			Ort	7	60905	
29742	2041902	MARIA WOERTH	Maria Wörth	46.6163889	14.161389		9082		115			Ort	7	60905	
60907	2041903	OBERDELLACH	Oberdellach	46.62055	14.113258		9082		45			Ort	7	60905	
60908	2041904	RAUNACH	Raunach	46.6009	14.1814		9081		110			Ort	7	60905	
30041	2041905	REIFNITZ	Reifnitz	46.605833	14.181389		9081		569			Ort	7	60905	
60909	2041906	SANKT ANNA	Sankt Anna	46.608617	14.173311		9081		76			Ort	7	60905	
60910	2041907	SEKIRN	Sekirn	46.608889	14.208611		9081		219			Ort	7	60905	
60911	2041908	UNTERDELLACH	Unterdellach	46.6225	14.1265		9082		106			Ort	7	60905	
60912	20421	MOOSBURG	Moosburg	46.6575	14.173481		9061,9062,9201,9210,9560		4504	36.763		Gemeinde	6	60690	
60913	2042101	AMEISBICHL	Ameisbichl	46.663081	14.21295		9062		92			Ort	7	60912	
60914	2042102	BAERNDORF	Bärndorf	46.66590	14.13473		9062		82			Ort	7	60912	
60915	2042103	DELLACH	Dellach	46.669542	14.198758		9062		680			Ort	7	60912	
60916	2042104	GORITSCHITZEN	Goritschitzen	46.653983	14.213325		9062		73			Ort	7	60912	
60917	2042105	GRADENEGG	Gradenegg	46.671081	14.162061		9062		118			Ort	7	60912	
60918	2042106	HOHENFELD	Hohenfeld	46.641731	14.203031		9201		150			Ort	7	60912	
60919	2042107	KNASWEG	Knasweg	46.679922	14.145883		9062,9560		123			Ort	7	60912	
60920	2042108	KREGGAB	Kreggab	46.644303	14.185111		9062,9210		103			Ort	7	60912	
29804	2042109	MOOSBURG	Moosburg	46.6575	14.173481		9062		1209			Ort	7	60912	
60921	2042110	OBERGOERIACH	Obergöriach	46.669439	14.123158		9062		40			Ort	7	60912	
60922	2042111	PROSINTSCHACH	Prosintschach	46.641564	14.1855		9062		39			Ort	7	60912	
60923	2042112	RATZENEGG	Ratzenegg	46.660436	14.191597		9062		174			Ort	7	60912	
60924	2042113	SEIGBICHL	Seigbichl	46.667564	14.210133		9062		261			Ort	7	60912	
60925	2042114	SIMISLAU	Simislau	46.657861	14.210906		9062		21			Ort	7	60912	
60926	2042115	STALLHOFEN	Stallhofen	46.662803	14.147208		9062		218			Ort	7	60912	
60927	2042116	TUDERSCHITZ	Tuderschitz	46.65	14.198097		9062		337			Ort	7	60912	
60928	2042117	UNTERGOERIACH	Untergöriach	46.653617	14.169686		9062		70			Ort	7	60912	
60929	2042118	UNTERLINDEN	Unterlinden	46.668611	14.139886		9062		42			Ort	7	60912	
60930	2042119	VOEGELITZ	Vögelitz	46.649408	14.190417		9062		31			Ort	7	60912	
60931	2042120	ZIEGELSDORF	Ziegelsdorf	46.671914	14.20605		9061,9062		39			Ort	7	60912	
60932	2042121	ARLSDORF	Arlsdorf	46.691272	14.217719		9062		38			Ort	7	60912	
60933	2042122	FREUDENBERG	Freudenberg	46.697939	14.203447		9062		107			Ort	7	60912	
60934	2042123	KRAINIG	Krainig	46.696381	14.199211		9062		17			Ort	7	60912	
60935	2042124	NUSSBERG	Nußberg	46.696314	14.211317		9062		22			Ort	7	60912	
60936	2042125	POLAN	Polan	46.695786	14.224933		9062		17			Ort	7	60912	
60937	2042126	ROSENAU	Rosenau	46.676861	14.191739		9062		70			Ort	7	60912	
60938	2042127	SANKT PETER	Sankt Peter	46.666069	14.178083		9062		101			Ort	7	60912	
60939	2042128	TIGRING	Tigring	46.6836	14.187375		9062		326			Ort	7	60912	
60940	2042129	WIELEN	Wielen	46.682189	14.199808		9062		25			Ort	7	60912	
60941	2042130	WINDISCHBACH	Windischbach	46.688539	14.206028		9062		39			Ort	7	60912	
60942	2042131	WINDISCHBACH	Windischbach - Gegend	46.68567	14.2050		9062					Ort	7	60912	
60943	2042132	WITSCH	Witsch	46.693375	14.187203		9062,9560		73			Ort	7	60912	
60944	2042133	FANING	Faning	46.688844	14.217772		9062		47			Ort	7	60912	
60945	2042134	GABRIEL	Gabriel	46.684581	14.209428		9062		54			Ort	7	60912	
60946	2042135	MALLEBERG	Malleberg	46.674258	14.169128		9062		39			Ort	7	60912	
60947	20424	POERTSCHACH	Pörtschach am Wörther See	46.635556	14.1425		9210		2654	12.6141		Gemeinde	6	60690	
60948	2042401	POERTSCHACH	Pörtschach am Wörther See	46.635556	14.1425		9210		2670			Ort	7	60947	
60949	20425	POGGERSDORF	Poggersdorf	46.650722	14.450692		9064,9121,9131		2923	30.7402		Gemeinde	6	60690	
60950	2042501	AMEISBICHL	Ameisbichl	46.665514	14.524569		9121		92			Ort	7	60949	
60951	2042502	ANNAMISCHL	Annamischl	46.6803	14.478964		9064		16			Ort	7	60949	
60952	2042503	EIBELHOF	Eibelhof	46.671981	14.440225		9064					Ort	7	60949	
60953	2042504	EIERSDORF	Eiersdorf	46.659203	14.520603		9121		106			Ort	7	60949	
60954	2042505	ERLACH	Erlach	46.660086	14.441328		9131		33			Ort	7	60949	
60955	2042506	GORITSCHACH	Goritschach	46.659158	14.502286		9121		512			Ort	7	60949	
60956	2042507	HAIDACH	Haidach	46.640147	14.427794		9131		81			Ort	7	60949	
60957	2042508	KREUTH	Kreuth	46.679669	14.447858		9064		82			Ort	7	60949	
60958	2042509	KREUZERGEGEND	Kreuzergegend	46.656828	14.527542		9064,9121		98			Ort	7	60949	
60959	2042510	KROBATHEN	Krobathen	46.6900	14.4850		9064		217			Ort	7	60949	
60960	2042511	LANZENDORF	Lanzendorf	46.653847	14.450253		9131		95			Ort	7	60949	
60961	2042512	LEIBSDORF	Leibsdorf	46.654583	14.477025		9131		616			Ort	7	60949	
60962	2042513	LINSENBERG	Linsenberg	46.672203	14.466458		9064		60			Ort	7	60949	
60963	2042514	PISCHELDORF	Pischeldorf	46.687967	14.456772		9064		28			Ort	7	60949	
60964	2042515	POGGERSDORF	Poggersdorf	46.650722	14.450692		9131		592			Ort	7	60949	
60965	2042516	PUBERSDORF	Pubersdorf	46.647786	14.428486		9131		510			Ort	7	60949	
60966	2042517	RAIN	Rain	46.635753	14.415822		9131		1036			Ort	7	60949	
60967	2042518	RAUNACHMOOS	Raunachmoos	46.672139	14.489967		9064					Ort	7	60949	
60968	2042519	SANKT JOHANN	Sankt Johann	46.645644	14.46755		9131		45			Ort	7	60949	
60969	2042520	SANKT MICHAEL	Sankt Michael ob der Gurk	46.681358	14.503364		9064		87			Ort	7	60949	
60970	2042521	STROEGLACH	Ströglach	46.661647	14.464761		9131		37			Ort	7	60949	
60971	2042522	WABELSDORF	Wabelsdorf	46.656372	14.508844		9121		281			Ort	7	60949	
60972	2042523	WIRTSCHACH	Wirtschach	46.675211	14.453211		9064		22			Ort	7	60949	
60973	20428	SANKT MARGARETEN	Sankt Margareten im Rosental	46.542778	14.418056		9173		1117	43.9956		Gemeinde	6	60690	
60974	2042801	DOBROWA	Dobrowa	46.539494	14.379419		9173		25			Ort	7	60973	
60975	2042802	DULLACH	Dullach	46.5486	14.4004		9173		45			Ort	7	60973	
60976	2042803	GOTSCHUCHEN	Gotschuchen	46.537733	14.399864		9173		217			Ort	7	60973	
60977	2042804	GUPF	Gupf	46.5455	14.4482		9173		90			Ort	7	60973	
60978	2042805	HINTERGUPF	Hintergupf	46.5272	14.3868		9173		34			Ort	7	60973	
60979	2042806	HOMOELISCH	Homölisch	46.5195	14.4470		9173		10			Ort	7	60973	
60980	2042807	NIEDERDOERFL	Niederdörfl	46.5386	14.4463		9173		97			Ort	7	60973	
60981	2042808	OBERDOERFL	Oberdörfl	46.5405	14.4500000		9173		132			Ort	7	60973	
60982	2042809	SABOSACH	Sabosach	46.536619	14.4106		9173		48			Ort	7	60973	
60983	2042810	SANKT MARGARETEN	Sankt Margareten im Rosental	46.542778	14.418056		9173		289			Ort	7	60973	
60984	2042811	SEEL	Seel	46.5407	14.4641		9173		23			Ort	7	60973	
60985	2042812	TRIEBLACH	Trieblach	46.5485	14.4333333		9173		84			Ort	7	60973	
60986	20432	SCHIEFLING	Schiefling am Wörthersee	46.604714	14.096561		9220,9535,9536		2415	28.6275		Gemeinde	6	60690	
60987	2043201	AICH	Aich	46.596928	14.067656		9220,9535		27			Ort	7	60986	
60988	2043202	ALBERSDORF	Albersdorf	46.600797	14.118497		9535		118			Ort	7	60986	
60989	2043203	AUEN	Auen	46.613036	14.093714		9220,9535		293			Ort	7	60986	
60990	2043204	FARRENDORF	Farrendorf	46.598917	14.092917		9535		164			Ort	7	60986	
60991	2043205	GORITSCHACH	Goritschach	46.611528	14.120036		9535		512			Ort	7	60986	
60992	2043206	OTTOSCH	Ottosch	46.563	14.086408		9536		15			Ort	7	60986	
60993	2043207	PENKEN	Penken	46.583733	14.107369		9535		199			Ort	7	60986	
60994	2043208	RAUNACH	Raunach	46.577661	14.066581		9536		110			Ort	7	60986	
60995	2043209	ROACH	Roach	46.5750	14.0780		9535,9536		160			Ort	7	60986	
60996	2043210	RODA	Roda	46.597889	14.129117		9535		52			Ort	7	60986	
60997	2043211	SANKT KATHREIN	Sankt Kathrein	46.589586	14.072172		9535		107			Ort	7	60986	
30110	2043212	SCHIEFLING	Schiefling	46.604714	14.096561		9535		744			Ort	7	60986	
60998	2043213	TECHELWEG	Techelweg	46.592144	14.111717		9535		106			Ort	7	60986	
60999	2043214	ZAUCHEN	Zauchen	46.603822	14.111414		9535		348			Ort	7	60986	
61000	20435	TECHELSBERG	Techelsberg am Wörther See	46.65	14.1		9212,		2170	28.3238		Gemeinde	6	60690	
61001	2043501	ARNDORF	Arndorf	46.653278	14.085014		9212,		106			Ort	7	61000	
61002	2043502	GREILITZ	Greilitz	46.6436	14.0701		9212,		44			Ort	7	61000	
61003	2043503	HADANIG	Hadanig	46.6472	14.0778		9212,		63			Ort	7	61000	
61004	2043504	KARL	Karl	46.6604	14.0686		9212,		48			Ort	7	61000	
61005	2043505	PAVOR	Pavor	46.6387	14.08925		9212,		38			Ort	7	61000	
61006	2043506	PERNACH	Pernach	46.6626	14.1170		9212,		64			Ort	7	61000	
61007	2043507	SAAG	Saag	46.6274	14.0919444		9212,		61			Ort	7	61000	
61008	2043508	SANKT BARTLMAE	Sankt Bartlmä	46.6597	14.1106		9212,		179			Ort	7	61000	
61009	2043509	SANKT MARTIN	Sankt Martin am Techelsberg	46.6489	14.0921		9212,		205			Ort	7	61000	
61010	2043510	SCHWARZENDORF	Schwarzendorf	46.6456	14.0613889		9212,		90			Ort	7	61000	
61011	2043511	SEKULL	Sekull	46.6413	14.1124		9212,		406			Ort	7	61000	
61012	2043512	TIBITSCH	Tibitsch	46.6346	14.0968		9212,		168			Ort	7	61000	
61013	2043513	TOEPRIACH	Töpriach	46.6588	14.0903		9212,		126			Ort	7	61000	
61014	2043514	TOESCHLING	Töschling	46.6351	14.1127		9212,		205			Ort	7	61000	
61015	2043515	TRABENIG	Trabenig	46.6479	14.0698		9212,		53			Ort	7	61000	
61016	2043516	TRIEBLACH	Trieblach	46.6470	14.1153		9212,		84			Ort	7	61000	
61017	2043517	EBENFELD	Ebenfeld	46.6469	14.0623		9212,		38			Ort	7	61000	
61018	20441	ZELL	Zell	46.5	14.4		9170,9173		673	75.3055		Gemeinde	6	60690	
61019	2044101	FREIBACH	Zell - Freibach	46.4663	14.4355		9170		179			Ort	7	61018	
61020	2044102	HOMOELISCH	Zell - Homölisch	46.5115	14.4533		9173		19			Ort	7	61018	
61021	2044103	KOSCHUTA	Zell - Koschuta	46.4564	14.3883		9170					Ort	7	61018	
61022	2044104	MITTERWINKEL	Zell - Mitterwinkel	46.467964	14.3458		9170		82			Ort	7	61018	
61023	2044105	OBERWINKEL	Zell - Oberwinkel	46.47	14.315		9170		77			Ort	7	61018	
61024	2044106	PFARRE	Zell - Pfarre	46.4722222	14.3888889		9170		239			Ort	7	61018
61025	2044107	SCHAIDA	Zell - Schaida	46.4772	14.45		9170		105			Ort	7	61018	
61026	20442	MAGDALENSBERG	Magdalensberg	46.701111	14.431111		9020,9063,9064		3019	42.8919		Gemeinde	6	60690	
61027	2044201	EIXENDORF	Eixendorf	46.7017	14.4298		9064		136			Ort	7	61026	
61028	2044202	GAMMERSDORF	Gammersdorf	46.6941	14.4120		9064		30			Ort	7	61026	
61029	2044203	GOERIACH	Göriach	46.7187	14.4327		9064		75			Ort	7	61026	
61030	2044204	LATSCHACH	Latschach	46.7134	14.4398		9064		86			Ort	7	61026	
61031	2044205	MAGDALENSBERG	Magdalensberg	46.72805	14.4291		9064		92			Ort	7	61026	
61032	2044206	OTTMANACH	Ottmanach	46.7065	14.4184		9064		168			Ort	7	61026	
61033	2044207	PIRK	Pirk	46.70705	14.4358		9064		254			Ort	7	61026	
61034	2044208	STUTTERN	Stuttern	46.6811111	14.3942		9063		15			Ort	7	61026	
61035	2044209	TREFFELSDORF	Treffelsdorf	46.7054	14.4057		9064		98			Ort	7	61026	
61036	2044210	CHRISTOFBERG	Christofberg	46.704	14.459		9064		19			Ort	7	61026	
61037	2044211	DEINSDORF	Deinsdorf	46.6745	14.4226		9064		138			Ort	7	61026	
61038	2044212	DUERNFELD	Dürnfeld	46.6873	14.4105		9064		11			Ort	7	61026	
61039	2044213	EIBELHOF	Eibelhof	46.6720	14.4402		9064					Ort	7	61026	
61040	2044214	FARCHERN	Farchern	46.6452	14.3852		9020		41			Ort	7	61026	
61041	2044215	FREUDENBERG	Freudenberg	46.6969	14.4482		9064		107			Ort	7	61026	
61042	2044216	GEIERSDORF	Geiersdorf	46.6802	14.4356		9064		39			Ort	7	61026	
61043	2044217	GOTTESBICHL	Gottesbichl	46.6551	14.3694		9020		54			Ort	7	61026	
61044	2044218	GROSSGOERTSCHACH	Großgörtschach	46.6906	14.4223		9064		44			Ort	7	61026	
61045	2044219	GUNDERSDORF	Gundersdorf	46.6560	14.3845		9020		50			Ort	7	61026	
61046	2044220	HAAG	Haag	46.6741	14.40345		9064		152			Ort	7	61026	
61047	2044221	HOLLERN	Hollern	46.6555	14.4158		9064		21			Ort	7	61026	
61048	2044222	KLEINGOERTSCHACH	Kleingörtschach	46.6847	14.4308		9064					Ort	7	61026	
61049	2044223	KREUZBICHL	Kreuzbichl	46.6552	14.3755		9020		12			Ort	7	61026	
61050	2044224	KRONABETH	Kronabeth	46.6952	14.4273		9064		36			Ort	7	61026	
61051	2044225	LASSENDORF	Lassendorf	46.6711	14.4168		9064		86			Ort	7	61026	
61052	2044226	LEIBNITZ	Leibnitz	46.6856	14.4068		9064		24			Ort	7	61026	
61053	2044227	MATZENDORF	Matzendorf	46.6663	14.4070		9064		51			Ort	7	61026	
61054	2044228	PISCHELDORF	Pischeldorf	46.6877	14.4564		9064		28			Ort	7	61026	
61055	2044229	PORTENDORF	Portendorf	46.6503	14.3805		9020		13			Ort	7	61026	
61056	2044230	REIGERSDORF	Reigersdorf	46.6496	14.4030		9064		68			Ort	7	61026	
